

=================================================================================
1470948385.3,Sum: [431.0, 460.0, 485.0, 457.0]
1470948385.3,Endpoints: (285.0,146.0) ; (311.0,174.0)
1470948385.3,x_PID: 29.5
1470948385.3,y_PID: 32.25
1470948385.3,bf_PID: 87.4956552289
1470948385.33,Chessboard found!
1470948385.34,Sum: [429.0, 458.0, 483.0, 456.0]
1470948385.34,Endpoints: (285.0,144.0) ; (310.0,173.0)
1470948385.35,x_PID: 23.75
1470948385.35,y_PID: 35.625
1470948385.35,bf_PID: 86.1232073125
1470948385.38,Chessboard found!
1470948385.39,Sum: [428.0, 456.0, 482.0, 454.0]
1470948385.39,Endpoints: (284.0,144.0) ; (310.0,172.0)
1470948385.4,x_PID: 24.25
1470948385.4,y_PID: 34.125
1470948385.4,bf_PID: 88.5249911661
1470948385.42,Chessboard found!
1470948385.44,Sum: [426.0, 455.0, 479.0, 452.0]
1470948385.44,Endpoints: (283.0,143.0) ; (308.0,171.0)
1470948385.44,x_PID: 28.25
1470948385.44,y_PID: 36.75
1470948385.44,bf_PID: 99.5131820857
1470948385.47,Chessboard found!
1470948385.48,Sum: [426.0, 455.0, 480.0, 451.0]
1470948385.48,Endpoints: (283.0,143.0) ; (308.0,172.0)
1470948385.49,x_PID: 24.5
1470948385.49,y_PID: 32.625
1470948385.49,bf_PID: 77.1100621699
1470948385.52,Chessboard found!
1470948385.53,Sum: [425.0, 455.0, 480.0, 451.0]
1470948385.53,Endpoints: (282.0,143.0) ; (308.0,172.0)
1470948385.54,x_PID: 26.25
1470948385.54,y_PID: 33.75
1470948385.54,bf_PID: 75.8174626834
1470948385.58,Chessboard found!
1470948385.59,Sum: [425.0, 455.0, 480.0, 452.0]
1470948385.59,Endpoints: (282.0,143.0) ; (308.0,172.0)
1470948385.6,x_PID: 25.0
1470948385.6,y_PID: 33.75
1470948385.6,bf_PID: 84.3187731082
1470948385.63,Chessboard found!
1470948385.64,Sum: [425.0, 455.0, 480.0, 452.0]
1470948385.64,Endpoints: (282.0,143.0) ; (308.0,172.0)
1470948385.65,x_PID: 25.0
1470948385.65,y_PID: 33.75
1470948385.65,bf_PID: 84.3187731082
1470948385.85,Chessboard not found!
1470948385.87,Chessboard found!
1470948385.89,Sum: [431.0, 460.0, 487.0, 457.0]
1470948385.89,Endpoints: (287.0,144.0) ; (314.0,173.0)
1470948385.9,x_PID: 5.75
1470948385.9,y_PID: 30.0
1470948385.9,bf_PID: 73.1293960355
1470948385.92,Chessboard found!
1470948385.94,Sum: [431.0, 461.0, 487.0, 458.0]
1470948385.94,Endpoints: (287.0,144.0) ; (314.0,173.0)
1470948385.94,x_PID: 19.5
1470948385.94,y_PID: 32.25
1470948385.94,bf_PID: 81.52142884
1470948386.09,Chessboard found!
1470948386.11,Sum: [432.0, 461.0, 488.0, 459.0]
1470948386.11,Endpoints: (288.0,144.0) ; (315.0,173.0)
1470948386.12,x_PID: 16.0
1470948386.12,y_PID: 32.25
1470948386.12,bf_PID: 81.52142884
1470948386.14,Chessboard found!
1470948386.15,Sum: [434.0, 463.0, 492.0, 461.0]
1470948386.15,Endpoints: (288.0,146.0) ; (315.0,177.0)
1470948386.16,x_PID: 18.5
1470948386.16,y_PID: 21.0
1470948386.16,bf_PID: 58.1611604054
1470948386.18,Chessboard found!
1470948386.2,Sum: [434.0, 463.0, 492.0, 461.0]
1470948386.2,Endpoints: (287.0,147.0) ; (315.0,177.0)
1470948386.21,x_PID: 20.25
1470948386.21,y_PID: 25.875
1470948386.21,bf_PID: 76.7897437065
1470948386.23,Chessboard found!
1470948386.25,Sum: [435.0, 465.0, 494.0, 464.0]
1470948386.25,Endpoints: (287.0,148.0) ; (315.0,179.0)
1470948386.26,x_PID: 19.0
1470948386.26,y_PID: 21.375
1470948386.26,bf_PID: 64.9577784674
1470948386.28,Chessboard found!
1470948386.3,Sum: [436.0, 468.0, 496.0, 464.0]
1470948386.3,Endpoints: (287.0,149.0) ; (315.0,181.0)
1470948386.3,x_PID: 19.0
1470948386.3,y_PID: 19.125
1470948386.3,bf_PID: 62.4364931583
1470948386.33,Chessboard found!
1470948386.34,Sum: [437.0, 469.0, 498.0, 465.0]
1470948386.34,Endpoints: (287.0,150.0) ; (316.0,182.0)
1470948386.35,x_PID: 17.25
1470948386.35,y_PID: 18.75
1470948386.35,bf_PID: 61.2435443247
1470948386.37,Chessboard found!
1470948386.39,Sum: [440.0, 471.0, 500.0, 467.0]
1470948386.39,Endpoints: (288.0,152.0) ; (316.0,184.0)
1470948386.4,x_PID: 16.75
1470948386.4,y_PID: 13.5
1470948386.4,bf_PID: 77.4691849039
1470948386.42,Chessboard found!
1470948386.43,Sum: [440.0, 472.0, 501.0, 469.0]
1470948386.43,Endpoints: (287.0,153.0) ; (316.0,185.0)
1470948386.44,x_PID: 19.75
1470948386.44,y_PID: 14.25
1470948386.44,bf_PID: 61.2435443247
1470948386.47,Chessboard found!
1470948386.48,Sum: [442.0, 474.0, 504.0, 472.0]
1470948386.48,Endpoints: (286.0,156.0) ; (316.0,188.0)
1470948386.49,x_PID: 20.25
1470948386.49,y_PID: 5.25
1470948386.49,bf_PID: 59.0375924505
1470948386.51,Chessboard found!
1470948386.53,Sum: [443.0, 475.0, 505.0, 474.0]
1470948386.53,Endpoints: (286.0,157.0) ; (316.0,189.0)
1470948386.54,x_PID: 19.0
1470948386.54,y_PID: 8.25
1470948386.54,bf_PID: 65.907440828
1470948386.56,Chessboard found!
1470948386.58,Sum: [448.0, 477.0, 510.0, 478.0]
1470948386.58,Endpoints: (286.0,162.0) ; (317.0,193.0)
1470948386.59,x_PID: 17.25
1470948386.59,y_PID: -6.375
1470948386.59,bf_PID: 66.211019399
1470948386.61,Chessboard found!
1470948386.62,Sum: [450.0, 479.0, 512.0, 481.0]
1470948386.62,Endpoints: (286.0,164.0) ; (317.0,195.0)
1470948386.63,x_PID: 18.5
1470948386.63,y_PID: -3.75
1470948386.63,bf_PID: 65.9833354708
1470948386.65,Chessboard found!
1470948386.67,Sum: [451.0, 483.0, 514.0, 483.0]
1470948386.67,Endpoints: (284.0,167.0) ; (315.0,199.0)
1470948386.68,x_PID: 25.5
1470948386.68,y_PID: -12.375
1470948386.68,bf_PID: 56.642171819
1470948386.72,Chessboard found!
1470948386.73,Sum: [452.0, 485.0, 517.0, 484.0]
1470948386.73,Endpoints: (284.0,168.0) ; (316.0,201.0)
1470948386.74,x_PID: 18.75
1470948386.74,y_PID: -10.125
1470948386.74,bf_PID: 45.9725351855
1470948386.76,Chessboard found!
1470948386.78,Sum: [453.0, 485.0, 518.0, 486.0]
1470948386.78,Endpoints: (283.0,170.0) ; (315.0,203.0)
1470948386.79,x_PID: 23.5
1470948386.79,y_PID: -14.25
1470948386.79,bf_PID: 59.2291672148
1470948386.83,Chessboard found!
1470948386.84,Sum: [455.0, 489.0, 521.0, 488.0]
1470948386.84,Endpoints: (283.0,172.0) ; (315.0,206.0)
1470948386.85,x_PID: 21.0
1470948386.85,y_PID: -19.125
1470948386.85,bf_PID: 50.6042575597
1470948386.89,Chessboard found!
1470948386.9,Sum: [458.0, 492.0, 524.0, 490.0]
1470948386.9,Endpoints: (284.0,174.0) ; (316.0,208.0)
1470948386.91,x_PID: 17.5
1470948386.91,y_PID: -21.0
1470948386.91,bf_PID: 57.072939801
1470948386.93,Chessboard found!
1470948386.95,Sum: [459.0, 493.0, 526.0, 492.0]
1470948386.95,Endpoints: (284.0,175.0) ; (316.0,210.0)
1470948386.96,x_PID: 20.0
1470948386.96,y_PID: -22.125
1470948386.96,bf_PID: 48.596540233
1470948387.11,Chessboard found!
1470948387.15,Sum: [462.0, 498.0, 530.0, 495.0]
1470948387.15,Endpoints: (285.0,177.0) ; (318.0,212.0)
1470948387.16,x_PID: 14.75
1470948387.16,y_PID: -26.25
1470948387.16,bf_PID: 47.3181602257
1470948387.22,Chessboard found!
1470948387.24,Sum: [470.0, 505.0, 538.0, 503.0]
1470948387.24,Endpoints: (287.0,183.0) ; (320.0,218.0)
1470948387.26,x_PID: 11.5
1470948387.26,y_PID: -44.25
1470948387.26,bf_PID: 53.0449199882
1470948387.39,Chessboard found!
1470948387.46,Sum: [477.0, 511.0, 544.0, 509.0]
1470948387.46,Endpoints: (289.0,188.0) ; (321.0,223.0)
1470948387.48,x_PID: 11.25
1470948387.48,y_PID: -49.5
1470948387.48,bf_PID: 60.6805996714
1470948387.5,Chessboard found!
1470948387.52,Sum: [484.0, 521.0, 554.0, 518.0]
1470948387.52,Endpoints: (286.0,198.0) ; (319.0,235.0)
1470948387.52,x_PID: 23.75
1470948387.52,y_PID: -79.5
1470948387.52,bf_PID: 31.4942403377
1470948387.54,Chessboard found!
1470948387.56,Sum: [489.0, 524.0, 559.0, 522.0]
1470948387.56,Endpoints: (285.0,204.0) ; (318.0,241.0)
1470948387.57,x_PID: 21.0
1470948387.57,y_PID: -77.25
1470948387.57,bf_PID: 49.0889400162
1470948387.68,Chessboard found!
1470948387.73,Sum: [492.0, 526.0, 561.0, 525.0]
1470948387.73,Endpoints: (284.0,208.0) ; (316.0,245.0)
1470948387.74,x_PID: 23.75
1470948387.74,y_PID: -78.75
1470948387.74,bf_PID: 56.0547262967
1470948387.8,Chessboard found!
1470948387.81,Sum: [504.0, 539.0, 575.0, 537.0]
1470948387.81,Endpoints: (281.0,223.0) ; (315.0,260.0)
1470948387.82,x_PID: 27.0
1470948387.82,y_PID: -126.0
1470948387.82,bf_PID: 36.9678816286
1470948388.11,Chessboard not found!
1470948388.15,Chessboard found!
1470948388.2,Sum: [518.0, 559.0, 589.0, 552.0]
1470948388.2,Endpoints: (276.0,242.0) ; (309.0,280.0)
1470948388.21,x_PID: 41.25
1470948388.21,y_PID: -165.375
1470948388.21,bf_PID: 46.5596092449
1470948388.4,Chessboard found!
1470948388.44,Sum: [518.0, 559.0, 589.0, 552.0]
1470948388.44,Endpoints: (276.0,242.0) ; (309.0,280.0)
1470948388.44,x_PID: 27.5
1470948388.44,y_PID: -121.5
1470948388.44,bf_PID: 47.1634725714
1470948388.47,Chessboard found!
1470948388.51,Sum: [518.0, 559.0, 590.0, 552.0]
1470948388.51,Endpoints: (275.0,243.0) ; (308.0,282.0)
1470948388.52,x_PID: 31.0
1470948388.52,y_PID: -127.125
1470948388.52,bf_PID: 39.604169605
1470948388.62,Chessboard found!
1470948388.67,Sum: [518.0, 558.0, 589.0, 552.0]
1470948388.67,Endpoints: (275.0,243.0) ; (309.0,280.0)
1470948388.68,x_PID: 26.75
1470948388.68,y_PID: -120.0
1470948388.68,bf_PID: 53.6381008981
1470948388.76,Chessboard found!
1470948388.8,Sum: [536.0, 581.0, 618.0, 579.0]
1470948388.8,Endpoints: (260.0,276.0) ; (302.0,316.0)
1470948388.8,x_PID: 66.5
1470948388.8,y_PID: -251.625
1470948388.8,bf_PID: -20.7149706958
1470948388.87,Chessboard found!
1470948388.89,Sum: [506.0, 549.0, 593.0, 549.0]
1470948388.89,Endpoints: (258.0,248.0) ; (302.0,291.0)
1470948388.9,x_PID: 42.5
1470948388.9,y_PID: -74.625
1470948388.9,bf_PID: 5.07443500198
1470948388.92,Chessboard found!
1470948388.93,Sum: [490.0, 535.0, 578.0, 534.0]
1470948388.93,Endpoints: (257.0,233.0) ; (302.0,276.0)
1470948388.94,x_PID: 41.75
1470948388.94,y_PID: -78.0
1470948388.94,bf_PID: 19.2196826467
1470948388.97,Chessboard found!
1470948388.98,Sum: [483.0, 528.0, 569.0, 528.0]
1470948388.98,Endpoints: (256.0,227.0) ; (301.0,268.0)
1470948388.99,x_PID: 44.0
1470948388.99,y_PID: -85.5
1470948388.99,bf_PID: 32.0445547577
1470948389.01,Chessboard found!
1470948389.03,Sum: [471.0, 517.0, 565.0, 516.0]
1470948389.03,Endpoints: (255.0,216.0) ; (301.0,264.0)
1470948389.04,x_PID: 43.25
1470948389.04,y_PID: -73.125
1470948389.04,bf_PID: -10.3300611757
1470948389.06,Chessboard found!
1470948389.09,Sum: [467.0, 512.0, 558.0, 514.0]
1470948389.09,Endpoints: (254.0,213.0) ; (300.0,258.0)
1470948389.1,x_PID: 45.5
1470948389.1,y_PID: -73.125
1470948389.1,bf_PID: 29.0253930621
1470948389.13,Chessboard found!
1470948389.16,Sum: [468.0, 513.0, 560.0, 516.0]
1470948389.16,Endpoints: (254.0,214.0) ; (301.0,259.0)
1470948389.18,x_PID: 41.25
1470948389.18,y_PID: -87.0
1470948389.18,bf_PID: 15.0618353938
1470948389.25,Chessboard found!
1470948389.26,Sum: [475.0, 517.0, 567.0, 520.0]
1470948389.26,Endpoints: (253.0,222.0) ; (300.0,267.0)
1470948389.27,x_PID: 46.0
1470948389.27,y_PID: -114.75
1470948389.27,bf_PID: 18.3568354313
1470948389.3,Chessboard found!
1470948389.31,Sum: [478.0, 523.0, 570.0, 522.0]
1470948389.31,Endpoints: (252.0,226.0) ; (298.0,272.0)
1470948389.32,x_PID: 48.75
1470948389.32,y_PID: -113.625
1470948389.32,bf_PID: 18.4497893231
1470948389.34,Chessboard found!
1470948389.36,Sum: [479.0, 527.0, 574.0, 527.0]
1470948389.36,Endpoints: (250.0,229.0) ; (297.0,277.0)
1470948389.37,x_PID: 50.25
1470948389.37,y_PID: -118.5
1470948389.37,bf_PID: 5.93200575055
1470948389.39,Chessboard found!
1470948389.4,Sum: [481.0, 528.0, 576.0, 527.0]
1470948389.4,Endpoints: (250.0,231.0) ; (296.0,280.0)
1470948389.41,x_PID: 48.25
1470948389.41,y_PID: -118.875
1470948389.41,bf_PID: 15.0992914778
1470948389.44,Chessboard found!
1470948389.45,Sum: [484.0, 533.0, 579.0, 529.0]
1470948389.45,Endpoints: (249.0,235.0) ; (295.0,284.0)
1470948389.46,x_PID: 50.5
1470948389.46,y_PID: -128.25
1470948389.46,bf_PID: 15.2258655188
1470948389.48,Chessboard found!
1470948389.5,Sum: [483.0, 532.0, 578.0, 528.0]
1470948389.5,Endpoints: (248.0,235.0) ; (294.0,284.0)
1470948389.51,x_PID: 51.5
1470948389.51,y_PID: -119.25
1470948389.51,bf_PID: 15.2258655188
1470948389.53,Chessboard found!
1470948389.54,Sum: [482.0, 531.0, 577.0, 527.0]
1470948389.54,Endpoints: (247.0,235.0) ; (293.0,284.0)
1470948389.55,x_PID: 52.5
1470948389.55,y_PID: -119.25
1470948389.55,bf_PID: 15.2258655188
1470948389.57,Chessboard found!
1470948389.59,Sum: [479.0, 528.0, 574.0, 524.0]
1470948389.59,Endpoints: (245.0,234.0) ; (291.0,283.0)
1470948389.6,x_PID: 57.0
1470948389.6,y_PID: -115.5
1470948389.6,bf_PID: 15.2258655188
1470948389.62,Chessboard found!
1470948389.63,Sum: [477.0, 527.0, 572.0, 522.0]
1470948389.63,Endpoints: (244.0,233.0) ; (289.0,283.0)
1470948389.65,x_PID: 57.25
1470948389.65,y_PID: -115.875
1470948389.65,bf_PID: 14.8890063222
1470948389.67,Chessboard found!
1470948389.69,Sum: [475.0, 526.0, 571.0, 520.0]
1470948389.69,Endpoints: (243.0,232.0) ; (288.0,283.0)
1470948389.69,x_PID: 57.0
1470948389.69,y_PID: -115.125
1470948389.69,bf_PID: 10.9642458283
1470948389.72,Chessboard found!
1470948389.73,Sum: [474.0, 525.0, 571.0, 519.0]
1470948389.73,Endpoints: (242.0,232.0) ; (288.0,283.0)
1470948389.74,x_PID: 56.25
1470948389.74,y_PID: -116.25
1470948389.74,bf_PID: 10.4489823598
1470948389.78,Chessboard found!
1470948389.8,Sum: [473.0, 523.0, 569.0, 517.0]
1470948389.8,Endpoints: (241.0,232.0) ; (287.0,282.0)
1470948389.8,x_PID: 58.5
1470948389.8,y_PID: -114.375
1470948389.8,bf_PID: 17.2410173844
1470948389.85,Chessboard found!
1470948389.87,Sum: [471.0, 521.0, 566.0, 516.0]
1470948389.87,Endpoints: (241.0,230.0) ; (286.0,280.0)
1470948389.88,x_PID: 57.75
1470948389.88,y_PID: -108.0
1470948389.88,bf_PID: 17.969094362
1470948389.92,Chessboard found!
1470948389.93,Sum: [470.0, 519.0, 565.0, 515.0]
1470948389.93,Endpoints: (242.0,228.0) ; (287.0,278.0)
1470948389.94,x_PID: 53.0
1470948389.94,y_PID: -105.0
1470948389.94,bf_PID: 15.1416507196
1470948389.97,Chessboard found!
1470948389.99,Sum: [469.0, 519.0, 565.0, 516.0]
1470948389.99,Endpoints: (243.0,226.0) ; (289.0,276.0)
1470948389.99,x_PID: 50.25
1470948389.99,y_PID: -102.0
1470948389.99,bf_PID: 11.3717258631
1470948390.01,Chessboard found!
1470948390.03,Sum: [469.0, 518.0, 565.0, 515.0]
1470948390.03,Endpoints: (244.0,225.0) ; (290.0,275.0)
1470948390.04,x_PID: 50.5
1470948390.04,y_PID: -102.75
1470948390.04,bf_PID: 14.1991695055
1470948390.06,Chessboard found!
1470948390.08,Sum: [470.0, 518.0, 565.0, 516.0]
1470948390.08,Endpoints: (246.0,224.0) ; (293.0,272.0)
1470948390.09,x_PID: 44.25
1470948390.09,y_PID: -97.5
1470948390.09,bf_PID: 18.4747189467
1470948390.11,Chessboard found!
1470948390.12,Sum: [470.0, 518.0, 565.0, 516.0]
1470948390.12,Endpoints: (247.0,223.0) ; (294.0,271.0)
1470948390.13,x_PID: 47.0
1470948390.13,y_PID: -98.25
1470948390.13,bf_PID: 15.2680568658
