1470907853.9,85.25
1470907854.32,73.9
1470907854.57,165.4
1470907854.88,139.1
1470907855.23,109.3
1470907855.51,79.75
1470907855.85,62.4
1470907856.12,77.3
1470907856.27,92.65
1470907856.54,80.5
1470907856.8,72.7
1470907857.35,44.5
1470907857.51,50.55
1470907857.66,41.8
1470907857.84,43.05
1470907858.05,67.75
1470907858.29,91.45
1470907858.6,119.6
1470907858.87,67.85
1470907859.15,36.35
1470907859.41,112.05
1470907860.65,1.8
1470907861.54,63.55
1470907861.8,46.65
1470907862.07,42.6
1470907862.29,49.25
1470907862.51,35.15
1470907862.8,25.15
1470907863.09,36.35
1470907863.34,43.5
1470907863.55,36.8
1470907863.81,68.8
1470907863.98,84.1
1470907864.23,90.95
1470907864.46,48.05
1470907864.63,31.1
1470907864.85,-58.4
1470907865.09,-5.35
1470907865.37,33.3
1470907865.65,20.35
1470907865.9,20.25
1470907866.13,35.45
1470907866.44,53.3
1470907866.73,77.7
1470907866.88,100.3
1470907867.13,72.0
1470907868.3,-104.0
1470907868.51,13.2
1470907868.72,1.75
1470907868.88,3.35
1470907869.09,-17.6
1470907869.52,-34.85
1470907870.02,-61.85
1470907870.32,-51.65
1470907870.99,32.25
1470907873.77,-368.95
1470907874.27,-141.0
1470907875.04,175.0
1470907875.37,-48.5
1470907875.65,40.45
1470907877.24,-250.6
1470907877.74,-304.5
1470907878.3,-155.25
1470907878.57,-139.35
1470907878.77,-125.6
1470907878.99,-163.6
1470907879.81,-119.75
1470907880.07,-144.8
1470907880.38,-111.7
1470907880.68,-108.8
1470907880.97,-128.6
1470907881.32,-123.45
1470907881.84,-68.15
1470907882.93,-15.25
1470907887.51,-268.1
1470907888.15,-72.05
1470907890.43,-276.0
1470907891.6,121.85
1470907892.97,28.9
1470907897.38,-237.3
1470907898.24,-35.35
1470907898.6,-96.05
1470907898.91,-123.1
1470907899.19,-84.8
1470907899.4,-41.4
1470907899.59,-64.8
1470907899.84,-77.05
1470907900.01,-75.55
1470907900.21,-70.1
1470907900.44,-93.5
1470907900.72,-106.4
1470907900.88,-106.45
1470907901.04,-95.55
1470907901.32,-42.45
1470907901.63,-25.75
1470907901.96,-72.1
1470907902.26,-49.65
1470907902.51,-132.25
1470907902.73,-134.05
1470907902.99,-84.8
1470907903.26,-78.45
1470907904.52,104.2
1470907904.69,-36.3
1470907904.99,-18.3
1470907905.16,-112.5
1470907905.33,-15.7
1470907905.51,16.7
1470907905.69,-20.2
1470907905.87,-38.0
1470907906.04,-32.3
1470907906.22,-78.5
1470907906.41,-101.7
1470907906.59,-138.85
1470907906.76,-81.1
1470907906.99,-101.65
1470907907.18,-108.5
1470907907.41,-188.5
1470907907.59,-176.1
1470907907.79,-126.05
1470907908.04,-91.95
1470907908.31,-162.15
1470907908.74,-520.25
1470907908.99,-288.5
1470907909.21,-389.75
1470907909.49,-476.8
1470907909.94,-402.15
1470907910.19,-370.3
1470907910.52,-414.3
1470907910.79,-501.05
1470907911.09,-433.05
1470907911.76,-371.3
1470907912.01,-462.05
1470907913.6,841.25
1470907913.84,-79.05
1470907914.1,-89.45
1470907914.37,-19.25
1470907914.63,35.3
1470907914.87,-61.4
1470907915.15,-94.85
1470907915.59,-149.95
1470907915.88,-112.65
1470907916.34,-116.05
1470907916.51,-93.5
1470907917.01,-92.95
1470907917.33,-35.0
1470907917.65,-7.45
1470907917.81,-11.75
1470907917.99,-4.15
1470907918.49,-23.7
1470907922.51,-317.4
1470907923.88,-73.2
1470907924.22,-41.55
1470907924.8,109.7
1470907925.02,30.6


=================================================================================
1470910155.24,-8.8,54.4,128.231881126
1470910157.46,4.35,221.425,-74.4674966925
1470910157.83,12.05,145.0,68.8764868829
1470910160.69,-97.95,-2.025,128.420771999
1470910161.06,-38.5,100.25,108.759474727
1470910161.48,-34.35,115.225,119.030702457
1470910162.55,-41.2,213.9,118.101131091
1470910163.05,-50.25,-16.4,145.302090558
1470910163.23,-46.2,111.225,130.856716456
1470910163.43,-46.5,131.225,145.666911738
1470910163.93,-38.35,216.775,151.02779182
1470910164.18,-35.75,168.125,160.273570161
1470910164.74,-37.35,14.075,176.019987998
1470910164.93,-38.75,90.9,159.193505668
1470910165.4,-37.95,154.4,178.492055701
1470910165.77,-46.25,136.35,185.543589595
1470910166.96,-42.45,403.125,169.105561478
1470910167.13,-47.2,261.25,184.026046283
1470910167.34,-53.65,283.225,187.447905408
1470910167.74,-80.55,244.1,142.044207966
1470910167.97,-56.2,294.25,178.792894477
1470910168.15,-49.4,303.35,170.811875803
1470910168.38,-44.6,324.85,165.972417936
1470910168.6,-54.25,355.725,148.972759831
1470910168.77,-53.3,373.7,165.629382866
1470910168.99,-57.9,397.575,158.781986904
1470910169.21,-58.0,415.2,156.747281527
1470910169.44,-63.75,419.375,149.120847374
1470910169.62,-65.1,422.175,153.302174089
1470910169.79,-61.35,375.65,148.971421151
1470910170.07,-53.75,342.725,150.49974946
1470910170.35,-39.95,88.7,143.637587917
1470910170.9,-97.55,-4.9,136.771728494
1470910171.21,-99.05,224.4,135.576032128
1470910171.49,-111.45,39.1,121.715247095
1470910171.9,-112.35,20.15,123.213010718
1470910172.16,-96.95,-30.125,106.121652674
1470910172.69,-64.7,193.55,96.5655989621
1470910172.96,-90.85,83.95,93.6573824678
1470910173.23,-104.3,-14.45,75.8366035376
1470910173.57,-89.9,-24.575,58.7676262162
1470910173.76,-40.1,454.625,-15.5511188955
1470910174.07,-42.65,172.975,-20.7096071453
1470910174.3,-25.95,258.2,-65.5661497563
1470910174.57,-59.6,209.775,-94.5232502068
1470910174.74,-38.35,196.1,-120.175121245
1470910175.05,-19.3,203.275,-185.389867094
1470910175.32,-117.5,244.775,-206.023757335
1470910175.57,-153.65,235.525,-184.433056186
1470910175.85,-95.75,147.95,-178.644687508
1470910176.02,-110.2,163.35,-198.232476316
1470910176.24,-115.45,214.05,-223.50875684
1470910176.48,-98.75,-84.55,-200.155860162
1470910177.47,-124.5,-77.3,79.7494063702
1470910177.68,-146.65,24.725,-135.820965656
1470910177.93,-125.05,0.0,-114.491758334
1470910178.15,-109.15,-6.25,-133.65843528
1470910178.54,-10.45,125.875,-134.075391419
1470910178.79,148.3,156.525,-166.545895639
1470910179.12,41.2,-104.175,-188.180100193
1470910179.29,-130.5,-91.55,-161.485049723
1470910179.52,-165.25,-51.975,-167.722139526
1470910179.73,-203.15,-43.825,-156.512087932
1470910179.98,-197.4,-63.8,-156.495374843
1470910180.19,-132.35,-56.325,-154.05631092
1470910180.48,-45.8,1.15,-191.171991094
1470910180.72,-28.35,-51.25,-172.983175806
1470910180.94,-61.1,-201.1,-174.632587732
1470910181.15,-72.75,-132.8,-187.742484197
1470910181.4,-70.3,-137.9,-199.238847087
1470910181.66,-2.65,22.0,-185.328966614
1470910181.9,70.15,-124.35,-146.987137289
1470910182.16,44.75,-97.9,-145.34319246
1470910182.41,27.35,-106.175,-136.691823359
1470910182.68,-7.45,-97.45,-130.878619999
1470910182.94,-7.9,-99.95,-116.429481013
1470910183.18,41.3,-101.725,-99.1759757134
1470910183.38,45.85,-82.775,-94.4258997337
1470910183.76,36.6,-35.725,-71.1881792148
1470910183.96,19.9,-42.05,-45.4027534703
1470910184.62,4.4,-134.125,49.9877898078
1470910186.49,-6.95,9.1,106.211120699
1470910187.85,23.2,-157.075,-43.9919989014
1470910188.55,6.2,-8.85,7.55864851639
1470910189.35,10.85,-54.625,26.0141242106
1470910191.21,-54.4,146.5,65.2338235201
1470910191.68,4.2,54.275,57.4736385945
1470910192.04,45.35,-26.675,70.171060694
1470910193.57,169.45,141.2,16.6927669256
1470910194.23,108.05,113.95,7.36696893058
1470910194.84,199.5,-205.45,-85.8795217949
1470910195.1,143.45,33.25,13.8587366649
1470910195.44,148.2,65.575,3.03670474448
1470910195.73,212.55,71.25,6.88089028504
1470910195.98,214.6,83.025,3.12487254805
1470910196.23,258.6,60.85,9.93092146671
14709

=================================================================================
1470920792.84,25.85,33.6,105.40367404
1470920792.9,31.3,39.55,97.9713345783
1470920792.94,34.85,39.5,118.473235134
1470920792.99,38.5,41.7,106.754945975
1470920793.04,43.8,43.9,119.420376141
1470920793.09,43.6,48.025,124.552716498
1470920793.13,52.6,64.55,138.864042947
1470920793.9,136.85,252.625,111.874060588
1470920793.95,89.15,144.775,142.127468117
1470920794.01,93.95,147.775,157.314257994
1470920794.09,98.2,152.875,142.488760437
1470920794.13,104.95,163.6,160.035844144
1470920794.18,106.05,170.95,158.810953133
1470920794.23,108.45,178.3,170.430162143
1470920794.27,110.1,183.725,176.794966599
1470920794.34,95.45,186.375,175.469205595
1470920794.38,108.05,193.05,179.657072452
1470920794.44,104.75,198.5,190.357158036
1470920794.49,100.95,201.925,189.056712921
1470920794.54,92.45,214.025,206.838880419
1470920794.59,101.2,221.675,193.990517305
1470920794.63,89.85,231.3,208.847016573
1470920794.68,95.75,237.975,228.274185982
1470920794.73,86.65,249.675,204.323511832
1470920794.77,91.35,257.35,223.418864268
1470920794.82,91.4,268.175,228.536374208
1470920794.87,85.65,281.875,227.654688382
1470920795.1,74.85,295.5,218.749010083
1470920795.15,84.0,296.75,229.77856441
1470920795.19,84.65,304.75,226.716577372
1470920795.24,82.75,312.75,232.85701212
1470920795.29,83.35,318.825,235.547504134
1470920795.33,84.5,329.825,232.656269448
1470920795.38,81.6,332.85,237.791684864
1470920795.44,82.2,341.075,239.982740522
1470920795.49,78.7,353.9,237.356437861
1470920795.54,78.65,361.525,237.570476535
1470920795.59,76.0,370.325,241.866666605
1470920795.63,75.8,383.025,239.147453156
1470920795.69,69.9,393.625,235.435393588
1470920795.74,66.8,408.225,234.336795018
1470920795.79,68.15,416.975,236.425417026
1470920795.85,64.9,426.2,235.727293724
1470920795.91,61.0,438.575,235.238595375
1470920795.98,61.05,448.05,225.905209032
1470920796.02,57.5,460.675,223.288609852
1470920796.07,54.85,464.625,220.263379508
1470920796.12,56.75,474.95,221.112248202
1470920796.16,51.05,478.375,213.69135768
1470920796.21,49.8,488.875,216.190650083
1470920796.26,47.5,495.15,211.43646145
1470920796.31,46.7,508.225,208.036637294
1470920796.35,44.9,516.05,211.552311743
1470920796.4,44.65,519.225,186.601507053
1470920796.44,41.9,527.55,191.065523465
1470920796.51,43.25,528.875,178.571383724
1470920796.57,47.35,514.075,158.464749312
1470920796.63,47.15,529.025,171.69542516
1470920796.69,57.45,526.7,150.690305095
1470920796.74,60.7,536.975,144.933669796
1470920796.79,51.45,551.1,140.346962075
1470920796.85,54.3,569.325,120.433106916
1470920796.9,42.85,557.25,100.762816677
1470920796.94,40.65,551.8,96.8191053962
1470920797.01,41.85,550.35,86.7541447235
1470920797.05,29.1,538.775,55.8544605367
1470920797.1,30.65,549.4,50.8386067587
1470920797.16,25.45,563.075,21.5036436144
1470920797.21,19.45,565.075,-1.81826169065
1470920797.26,21.9,573.125,-7.89765571834
1470920797.44,41.0,596.3,-46.768576819
1470920797.54,62.25,494.35,-176.687926861
1470920797.59,45.2,536.325,-122.949094207
1470920797.74,62.85,599.1,-243.771015425
1470920798.91,-125.65,371.625,-161.694403733
1470920799.01,18.0,746.35,-135.432903734
1470920799.09,2.0,545.125,-176.655040043
1470920799.13,-17.8,541.225,-203.33611785
1470920799.29,-6.3,546.525,-206.338640263
1470920799.45,7.45,482.275,-197.908001831
1470920799.6,8.3,484.375,-214.271452872
1470920799.76,20.5,390.0,-221.783749024
1470920799.94,14.6,392.225,-184.929428266
1470920800.01,7.25,402.525,-206.496051621
1470920800.24,2.3,393.3,-200.696528316
1470920800.34,-16.8,351.425,-140.12053294
1470920800.57,-8.5,356.075,-150.660444269
1470920800.63,5.75,342.375,-137.707203555
1470920800.88,-1.4,337.95,-173.319100946
1470920800.93,26.45,314.325,-123.672831127
1470920801.01,23.35,311.6,-143.92304804
1470920801.12,32.9,289.35,-123.92481119
1470920801.27,34.9,277.3,-124.443974161
1470920801.43,38.25,276.175,-108.435621756
1470920801.57,45.5,255.675,-84.7934174073
1470920801.62,45.95,251.3,-92.184907422
1470920801.66,44.4,247.075,-96.4469515638
1470920801.74,49.95,247.325,-80.2700892897
1470920801.82,48.95,235.725,-75.7320613376
1470920801.88,54.0,230.7,-61.3191159691
1470920801.93,57.1,232.45,-49.2819840348
1470920801.98,61.8,226.25,-41.7845030593
1470920802.02,65.6,220.675,-38.8746905509
1470920802.07,69.5,231.875,-13.7466200447
1470920802.12,70.4,219.325,-30.4639540487
1470920802.16,74.85,214.1,-10.5162369251
1470920802.21,78.35,215.975,7.65138940215
1470920802.46,77.25,214.825,31.2824105922
1470920802.52,29.45,239.05,60.8362188438
1470920802.74,29.0,201.525,66.4806338744
1470920802.79,0.9,172.625,86.0199142629
1470920802.98,24.55,183.1,94.3206296229
1470920803.07,10.65,220.975,124.416403118
1470920803.12,22.35,193.7,117.3500839
1470920803.52,19.6,182.45,145.513861088
1470920803.73,59.75,139.025,162.279573952
1470920803.81,40.2,221.8,165.184753413
1470920803.85,30.55,178.95,178.18247229
1470920803.9,27.25,183.975,188.170878621
1470920803.94,24.8,179.775,206.109259889
1470920804.01,23.75,183.75,217.085798698
1470920804.05,18.5,180.8,230.083517575
1470920804.1,16.6,174.525,277.21607617
1470920804.16,13.55,175.525,234.171520885
1470920804.21,11.9,172.5,270.095624648
1470920804.34,9.15,168.775,268.066673727
1470920804.49,3.2,177.775,275.939349819
1470920804.55,-4.05,178.45,297.967139307
1470920804.6,-1.85,169.0,294.971912002
1470920804.65,-7.8,164.375,317.395642529
1470920804.69,-8.8,158.9,314.483443606
1470920804.76,-13.4,148.675,348.802107252
1470920804.8,-15.55,147.35,366.4635124
1470920804.9,-18.75,136.775,339.775892876
1470920805.1,-14.25,79.275,356.978557563
1470920805.34,-17.65,74.5,351.01176
1470920805.46,-25.15,90.775,366.875046428
1470920805.51,-44.25,91.5,384.356070643
1470920805.74,-78.75,102.525,382.780749054
1470920805.9,-67.65,106.225,388.685180112
1470920806.15,-39.75,135.5,365.090362968
1470920806.24,-49.0,103.225,381.893638071
1470920806.37,-25.65,75.925,375.530204056
1470920809.15,180.65,-277.325,263.113857413
1470920809.19,-3.85,-12.75,349.656091176
1470920809.32,16.35,-64.725,360.718584167
1470920809.38,24.0,-73.525,352.797815575
1470920809.44,32.8,-84.525,367.980201215
1470920809.52,36.2,-97.4,365.131698898
1470920809.68,70.15,-30.225,359.723973774
1470920809.74,72.2,-12.9,367.112362684
1470920809.81,69.9,-5.7,351.025831659
1470920809.87,76.75,-20.725,358.20580627
1470920809.91,82.2,-27.525,361.046639623
1470920809.98,90.3,-11.825,358.127075897
1470920810.04,92.9,-15.925,366.419453762
1470920810.09,95.4,-18.6,365.665381511
1470920810.15,101.35,-46.475,366.436285899
1470920810.21,103.15,-57.925,361.81414346
1470920810.27,108.35,-94.85,360.553962995
1470920810.34,114.0,-112.475,349.390297905
1470920810.38,115.5,-124.8,368.322954644
1470920810.44,114.2,-178.1,362.430429396
1470920810.51,120.25,-195.425,358.61807432
1470920810.59,126.25,-210.55,355.32402823
1470920810.65,131.75,-209.325,362.45281355
1470920810.71,122.3,-217.1,350.132544514
1470920810.77,126.05,-232.1,353.224680374
1470920810.82,117.2,-237.25,351.49611473
1470920810.87,112.2,-242.95,347.117534422
1470920810.91,115.3,-256.475,348.972262007
1470920810.96,113.0,-268.5,340.374688834
1470920811.01,105.65,-281.325,341.079232986
1470920811.05,111.6,-295.0,343.196763087
1470920811.1,110.35,-303.8,332.67070543
1470920811.15,115.1,-309.075,339.933405364
1470920811.19,117.4,-317.575,332.415631949
1470920811.26,131.15,-314.375,324.920377098
1470920811.31,129.6,-330.95,324.844531878
1470920811.35,136.35,-337.625,318.938653499
1470920811.4,136.75,-351.05,319.262459079
1470920811.44,140.3,-361.1,306.860039686
1470920811.52,148.65,-369.225,300.213048995
1470920811.57,152.75,-382.275,295.797488263
1470920811.62,150.35,-391.2,289.771581845
1470920811.68,151.4,-395.475,283.542277683
1470920811.76,156.5,-393.35,269.573577157
1470920811.8,155.0,-400.3,262.003489266
1470920811.87,151.75,-404.7,255.132208568
1470920811.91,143.5,-404.95,239.28495794
1470920811.98,145.95,-410.9,237.002910593
1470920812.05,136.35,-414.3,216.589705671
1470920812.12,128.1,-427.025,205.091402952
1470920812.18,110.35,-430.225,175.332838175
1470920812.24,126.5,-439.375,174.497214774
1470920812.29,141.6,-426.975,148.491321508
1470920812.35,169.4,-423.35,110.99895306
1470920812.41,197.35,-462.6,106.029149771
1470920812.48,194.7,-473.75,92.8907379994
1470920812.54,273.05,-497.175,57.8280212347
1470920812.59,292.25,-498.3,42.5777274308
1470920812.65,300.45,-494.35,31.5713371796
1470920812.69,338.0,-476.1,-4.06344263999
1470920812.74,342.5,-478.25,-10.2131133121
1470920812.79,362.85,-473.375,-36.9505547491
1470920812.84,417.05,-432.4,-61.7263418525
1470920812.9,463.95,-420.825,-105.036648449
1470920812.96,496.75,-481.2,-149.655762302
1470920813.04,512.65,-526.95,-158.767899095
1470920814.41,-220.05,-619.725,114.193976795
1470920814.49,224.45,-230.0,-126.657806669
1470920814.57,226.1,-244.05,-117.898274905
1470920814.65,199.8,-217.725,-127.240826259
1470920817.21,-23.15,-1035.575,171.431317558
1470920817.37,139.1,-399.4,-43.3234874279
1470920817.44,111.8,-340.375,-37.5525144102
1470920817.51,93.25,-420.05,-50.4574560482
1470920817.59,92.4,-434.75,-53.1494466204
1470920817.68,87.4,-456.7,-59.5671758653
1470920817.77,65.8,-461.8,-71.4038902117
1470920817.85,56.2,-496.5,-79.6582672482
1470920817.91,50.8,-530.025,-85.3679660794
1470920817.99,54.0,-562.9,-91.2372958949
1470920818.07,52.9,-601.7,-88.2796415188
1470920818.15,47.4,-597.375,-103.027024596
1470920818.23,35.2,-598.175,-104.732031899
1470920818.29,24.65,-598.925,-108.705213846
1470920818.35,14.15,-602.525,-114.336041657
1470920818.43,-2.05,-600.525,-117.55790033
1470920818.51,-19.65,-593.05,-114.771915662
1470920818.59,-29.0,-606.0,-118.894215084
1470920818.65,-41.6,-611.675,-119.174469938
1470920818.73,-51.35,-629.55,-127.614863315
1470920818.82,-72.55,-647.45,-126.853859426
1470920818.9,-106.8,-651.625,-126.435193478
1470920818.98,-131.65,-634.625,-124.461042997
1470920819.05,-148.85,-628.975,-126.280412724
1470920819.13,-182.75,-597.975,-114.197671687
1470920819.22,-193.8,-592.925,-117.344462193
1470920819.29,-204.1,-576.225,-119.437760774
1470920819.37,-222.65,-568.325,-123.077493979
1470920819.43,-246.1,-585.775,-120.995871987
1470920819.51,-277.8,-588.925,-117.653148716
1470920819.59,-300.15,-595.55,-108.75044499
1470920819.73,-332.9,-562.325,-89.8551687691
1470920819.85,-335.2,-561.175,-100.40873076
1470920820.04,-351.45,-525.775,-89.9015083405
1470920820.16,-349.5,-522.2,-59.9103778175
1470920820.32,-358.3,-555.825,-68.4827662851
1470920820.46,-372.0,-559.85,-59.011212482
1470920820.59,-400.7,-550.0,-67.7992851833
1470920820.65,-374.0,-554.925,-29.3375423956
1470920820.72,-398.7,-550.85,-48.8122432944
1470920820.88,-374.25,-548.225,-8.47533568251
1470920821.12,-299.4,-500.475,7.61228698957
1470920821.46,-95.15,-480.4,41.5548872591
1470920821.51,-261.2,-500.35,15.0942387879
1470920821.56,-237.05,-493.525,32.2065295108
1470920821.6,-241.85,-493.45,44.2537670012
1470920821.68,-211.4,-495.775,65.9049914074
1470920821.73,-198.35,-494.875,51.8555884076
1470920821.77,-199.8,-492.2,67.1181045248
1470920821.82,-185.65,-492.675,86.3715981758
1470920821.96,-141.9,-496.025,99.0714124401
1470920822.19,-76.25,-443.475,137.297451135
1470920822.24,-114.3,-454.0,123.584895783
1470920822.29,-98.5,-445.1,147.072702545
1470920822.34,-88.0,-437.825,162.477983622
1470920822.49,-71.2,-425.325,151.508076025
1470920822.54,-51.45,-408.95,184.587183257
1470920823.26,-21.85,-283.8,231.042917283
1470920823.37,-22.65,-336.0,213.972689937
1470920823.45,-9.9,-306.825,196.581864701
1470920823.55,2.35,-292.475,242.862468965
1470920824.01,-43.3,-296.175,178.031343532
1470920824.05,4.5,-267.175,209.95276695
1470920824.12,18.35,-247.05,223.920083411
1470920824.38,65.9,-246.8,200.325266266
1470920824.43,62.2,-237.225,235.152457206
1470920824.48,74.65,-220.8,233.939319544
1470920824.52,92.35,-201.875,247.338852459
1470920824.57,102.1,-186.075,237.747561515
1470920824.71,117.45,-171.95,256.507811239
1470920824.76,127.25,-141.1,239.256073353
1470920824.91,116.75,-112.875,226.333283897
1470920826.88,-387.95,-320.2,-90.3705588461
1470920827.23,7.15,-273.5,121.61675827
1470920827.59,118.6,-212.35,113.899429861
1470920827.71,29.75,-218.15,121.624853256
1470920827.87,-27.9,-66.925,134.689731081
1470920828.07,-98.5,-60.275,106.065817543
1470920829.1,-534.8,-389.025,61.252500385
1470920829.32,-306.05,-214.575,79.6983312318
1470920829.6,-399.7,-101.45,133.805232189
1470920829.72,-334.95,-118.95,99.6395876022
1470920829.79,-362.0,-66.075,104.098652451
1470920829.85,-389.5,-74.525,99.0936635803
1470920829.91,-406.2,-43.875,90.127628219
1470920829.97,-416.75,-34.525,89.6810801904
1470920830.04,-430.55,-15.725,107.105255703
1470920830.1,-448.7,-11.875,92.9294746877
1470920830.16,-473.5,-8.6,79.0925336616
1470920830.23,-490.4,-1.825,88.2395399516
1470920830.27,-509.45,11.6,82.4947724783
1470920830.32,-533.35,31.175,77.8022799639
1470920830.37,-551.55,47.2,75.0755409304
1470920830.43,-573.65,58.45,77.1707109771
1470920830.51,-593.65,64.35,66.5285004136
1470920830.57,-618.2,74.65,64.3809281616
1470920830.63,-642.9,79.075,58.2132614733
1470920830.69,-671.95,88.55,55.9862273182
1470920830.76,-698.9,94.775,47.3025492911
1470920830.82,-728.35,98.025,46.2334810337
1470920830.88,-753.2,105.1,44.3999407192
1470920830.96,-782.0,122.3,33.772442743
1470920831.02,-797.85,132.75,37.2030599636
1470920831.09,-823.3,150.9,32.0618207427
1470920831.15,-843.2,168.6,26.1691936799
1470920831.21,-861.4,182.425,26.4661930792
1470920831.27,-880.85,195.7,14.0641436711
1470920831.34,-902.6,206.45,0.967409541701
1470920831.4,-921.6,215.7,-0.951584350564
1470920831.46,-939.8,231.05,-5.25255049277
1470920831.52,-960.25,250.025,-11.4496175618
1470920831.59,-984.1,263.95,-12.9965433647
1470920831.65,-1004.85,277.275,-29.6005862471
1470920831.69,-1028.6,282.25,-31.3941434313
1470920831.74,-1053.45,292.75,-33.4696920538
1470920831.79,-1076.4,305.075,-41.0804513475
1470920831.84,-1108.75,306.6,-54.2458557108
1470920831.88,-1127.75,317.3,-55.8097040845
1470920831.94,-1165.85,315.925,-62.2655995476
1470920832.01,-1186.25,327.425,-68.7799792117
1470920832.07,-1231.55,311.075,-80.2259497473
1470920832.12,-1250.25,324.7,-81.3522307083
1470920832.18,-1271.6,339.35,-89.6616536977
1470920832.23,-1299.65,345.225,-91.7693317372
1470920832.27,-1319.15,359.775,-99.3277649983
1470920832.32,-1340.5,377.575,-100.640027879
1470920832.37,-1363.7,389.2,-107.343541815
1470920832.41,-1385.2,402.15,-114.704267179
1470920832.46,-1401.3,413.375,-122.905303222
1470920832.51,-1424.1,420.1,-127.148273095
1470920832.55,-1438.4,418.65,-133.010451856
1470920832.62,-1462.4,425.575,-136.461808495
1470920832.68,-1468.15,402.25,-146.209548341
1470920832.72,-1502.3,423.675,-148.112146559
1470920832.77,-1520.25,427.975,-153.129173552
1470920832.84,-1544.65,412.775,-155.80318898
1470920832.88,-1564.45,417.7,-159.886333978
1470920832.93,-1588.25,429.975,-161.607590018
1470920832.98,-1606.95,440.0,-171.42507747
1470920833.04,-1629.1,433.175,-172.493567079
1470920833.1,-1648.65,439.65,-175.372025958
1470920833.16,-1666.0,434.85,-174.259929235
1470920833.21,-1680.5,426.45,-173.329473257
1470920833.26,-1706.95,431.575,-185.987713757
1470920833.32,-1728.9,424.95,-189.576220275
1470920833.37,-1748.3,442.375,-189.195128026
1470920833.43,-1767.1,459.025,-194.455237038
1470920833.48,-1785.25,463.5,-193.074810326
1470920833.54,-1802.7,475.4,-192.673192061
1470920833.59,-1789.95,512.3,-203.032453533
1470920833.66,-1775.85,517.125,-201.486565887
1470920833.76,-1741.9,509.525,-202.726298231
1470920833.87,-1732.85,494.2,-204.710328595
1470920835.27,-972.2,740.9,60.6508933282
1470920835.32,-1467.85,402.575,-134.881357861
