1470948386.3,19.0,19.125,62.4364931583
1470948386.35,17.25,18.75,61.2435443247
1470948386.4,16.75,13.5,77.4691849039
1470948386.44,19.75,14.25,61.2435443247
1470948386.49,20.25,5.25,59.0375924505
1470948386.54,19.0,8.25,65.907440828
1470948386.59,17.25,-6.375,66.211019399
1470948386.63,18.5,-3.75,65.9833354708
1470948386.68,25.5,-12.375,56.642171819
1470948386.74,18.75,-10.125,45.9725351855
1470948386.79,23.5,-14.25,59.2291672148
1470948386.85,21.0,-19.125,50.6042575597
1470948386.91,17.5,-21.0,57.072939801
1470948386.96,20.0,-22.125,48.596540233
1470948387.16,14.75,-26.25,47.3181602257
1470948387.26,11.5,-44.25,53.0449199882
1470948387.48,11.25,-49.5,60.6805996714
1470948387.52,23.75,-79.5,31.4942403377
1470948387.57,21.0,-77.25,49.0889400162
1470948387.74,23.75,-78.75,56.0547262967
1470948387.82,27.0,-126.0,36.9678816286
1470948388.21,41.25,-165.375,46.5596092449
1470948388.44,27.5,-121.5,47.1634725714
1470948388.52,31.0,-127.125,39.604169605
1470948388.68,26.75,-120.0,53.6381008981
1470948388.8,66.5,-251.625,-20.7149706958
1470948388.9,42.5,-74.625,5.07443500198
1470948388.94,41.75,-78.0,19.2196826467
1470948388.99,44.0,-85.5,32.0445547577
1470948389.04,43.25,-73.125,-10.3300611757
1470948389.1,45.5,-73.125,29.0253930621
1470948389.18,41.25,-87.0,15.0618353938
1470948389.27,46.0,-114.75,18.3568354313
1470948389.32,48.75,-113.625,18.4497893231
1470948389.37,50.25,-118.5,5.93200575055
1470948389.41,48.25,-118.875,15.0992914778
1470948389.46,50.5,-128.25,15.2258655188
1470948389.51,51.5,-119.25,15.2258655188
1470948389.55,52.5,-119.25,15.2258655188
1470948389.6,57.0,-115.5,15.2258655188
1470948389.65,57.25,-115.875,14.8890063222
1470948389.69,57.0,-115.125,10.9642458283
1470948389.74,56.25,-116.25,10.4489823598
1470948389.8,58.5,-114.375,17.2410173844
1470948389.88,57.75,-108.0,17.969094362
1470948389.94,53.0,-105.0,15.1416507196
1470948389.99,50.25,-102.0,11.3717258631
1470948390.04,50.5,-102.75,14.1991695055
1470948390.09,44.25,-97.5,18.4747189467
1470948390.13,47.0,-98.25,15.2680568658
1470948390.18,42.5,-102.375,11.2376316041
1470948390.23,44.0,-106.875,10.2760148267
1470948390.27,39.5,-109.125,17.2487773432
1470948390.32,42.75,-111.375,14.0153263709
1470948390.37,38.75,-113.625,13.7916894706
1470948390.41,35.5,-110.25,21.4683262755
1470948390.46,24.75,-104.625,15.1662586028
1470948390.51,27.25,-106.125,16.520404383
1470948390.55,23.0,-109.125,12.7464343041
1470948390.6,20.0,-109.875,28.0023895661
1470948390.65,25.75,-108.75,14.1958853963
1470948390.71,23.5,-110.625,13.110582294
1470948390.77,22.5,-111.375,19.9322080588
1470948390.82,19.75,-108.375,9.02098529984
1470948390.88,20.0,-107.625,19.3743364892
1470948390.93,19.0,-112.5,33.2690132587
1470948390.97,21.5,-114.0,20.4671199362
1470948391.02,23.25,-115.5,16.2273168932
1470948391.07,32.5,-118.875,32.7617238772
1470948391.13,32.0,-119.25,21.4805922327
1470948391.21,23.5,-122.625,25.5610169485
1470948391.26,20.75,-119.25,19.1395885276
1470948391.3,21.0,-121.125,27.34491539
1470948391.37,14.75,-116.25,9.35923038833
1470948391.41,10.5,-111.0,19.9512076087
1470948391.46,9.25,-111.75,23.859557855
1470948391.51,8.5,-108.375,15.9515953562
1470948391.59,-7.5,-104.25,2.9946402713
1470948391.63,-32.75,-103.125,16.4511764861
1470948391.68,-12.75,-97.125,23.97620261
1470948391.76,-13.5,-93.375,22.5010914894
1470948391.85,-26.0,-61.5,11.255988961
1470948391.9,-17.0,-69.0,1.12454367491
1470948391.94,-2.25,-66.75,9.53602493209
1470948391.99,-4.0,-67.875,16.1883039306
1470948392.04,-5.5,-63.75,13.1852202125
1470948392.09,-6.25,-62.625,21.0109422409
1470948392.13,-11.0,-47.25,15.6472753043
1470948392.18,-10.25,-51.0,27.7161250195
1470948392.24,-16.0,-59.25,9.92015434891
1470948392.29,-14.5,-60.75,16.2650940154
1470948392.34,-20.75,-67.875,16.3522413235
1470948392.38,-21.5,-66.0,24.5666991978
1470948392.43,-18.25,-60.0,14.1958853963
1470948392.48,-22.25,-58.5,21.4775479575
1470948392.52,-29.0,-51.375,22.7501688145
1470948392.57,-25.0,-51.375,23.8996847438
1470948392.62,-33.0,-45.375,25.0604561767
1470948392.66,-29.0,-47.25,21.6898373707
1470948392.71,-30.0,-47.625,17.1956789628
1470948392.77,-31.0,-43.125,25.0604561767
1470948392.82,-28.5,-39.0,31.0394056484
1470948392.87,-30.25,-37.875,24.0272294401
1470948392.91,-30.75,-37.5,28.8935116418
1470948392.96,-27.75,-34.125,25.13000753
1470948393.01,-23.75,-33.75,30.252320831
1470948393.05,-24.0,-34.125,31.4525234977
1470948393.1,-19.5,-31.5,27.7190764602
1470948393.15,-14.0,-35.625,32.749293805
1470948393.19,-14.5,-34.5,28.9766307964
1470948393.24,-5.5,-42.0,27.7182375149
1470948393.29,-6.75,-37.5,32.2775553066
1470948393.34,1.0,-35.625,34.1982293511
1470948393.4,12.0,-33.0,30.7239922255
1470948393.44,9.25,-31.5,36.8817292087
1470948393.49,14.5,-31.875,27.4373099581
1470948393.54,23.75,-34.875,29.725276873
1470948393.59,24.0,-35.625,35.3695281395
1470948393.68,43.75,-34.5,47.962900476
1470948393.82,78.5,-21.375,18.0596309047
1470948393.9,99.75,-18.0,30.9711502136
1470948393.99,103.25,-24.75,27.5343926296
1470948394.21,106.25,-45.375,30.2463786672
1470948394.29,104.5,-44.25,19.476105399
1470948394.34,85.25,-41.25,22.3099157329
1470948394.52,86.5,-50.25,24.6655422489
1470948394.62,79.5,-86.625,35.6683375365
1470948394.77,91.5,-68.25,28.3346190505
1470948394.91,97.0,-60.0,23.9326468028
1470948395.22,129.75,-6.0,31.946846556
1470948395.65,160.5,100.875,5.74631301221
1470948395.69,100.5,22.125,8.43541360151
1470948395.74,88.5,18.75,19.1682092885
1470948395.79,90.25,15.0,6.2555969003
1470948395.84,84.0,13.5,15.9400561915
1470948395.88,63.25,8.25,12.2428170528
1470948395.93,66.0,10.875,26.9936515519
1470948395.98,44.25,15.75,31.5019602906
1470948396.02,61.75,19.125,12.5233658768
1470948396.07,50.5,17.625,14.5362629067
1470948396.12,54.25,16.5,21.8824406549
1470948396.16,36.0,7.125,29.3631940935
1470948396.21,44.75,9.0,14.8377505148
1470948396.26,40.5,3.75,19.890317437
1470948396.3,21.75,-1.125,43.1952503763
1470948396.35,19.5,-6.75,7.36914319731
1470948396.4,20.5,-11.25,21.1296988032
1470948396.47,6.0,-17.625,45.5474075446
1470948396.52,-34.25,-24.75,18.6481029745
1470948396.68,-19.25,-21.375,4.68832010875
1470948396.74,-77.5,-18.0,31.8165830154
1470948396.82,-52.25,-8.625,19.7855083781
1470948396.87,-48.5,-3.0,33.8851173046
1470948396.91,-51.75,5.25,28.4713542593
1470948396.96,-45.75,5.625,23.0607462784
1470948397.04,-50.75,7.5,22.010562708
1470948397.1,-55.0,18.0,17.8997451191
1470948397.15,-56.25,14.625,18.1974661024
1470948397.19,-57.0,15.0,14.6456776819
1470948397.24,-59.0,10.875,25.1005881906
1470948397.3,-61.0,8.25,24.0563880149
1470948397.35,-66.5,8.625,27.1232462442
1470948397.4,-62.5,9.75,15.0838069533
1470948397.46,-68.75,6.0,17.144635975
1470948397.51,-69.5,6.375,25.0186150202
1470948397.55,-71.5,1.875,16.5358798555
1470948397.6,-73.5,1.5,28.2627217686
1470948397.65,-75.5,7.5,19.7154743055
1470948397.69,-72.25,7.125,20.0480212685
1470948397.74,-69.25,11.625,19.4834957492
1470948397.79,-65.25,13.875,22.4749271575
1470948397.85,-56.75,14.25,20.1345253049
1470948397.9,-46.25,15.75,26.9331302744
1470948397.94,-51.25,17.25,18.2441165309
1470948397.99,-40.0,15.0,21.3831570925
1470948398.04,-42.0,15.0,21.3831570925
1470948398.09,-39.0,11.25,11.7636374568
1470948398.13,-22.0,9.75,36.9926351781
1470948398.18,-16.75,8.25,9.35923038833
1470948398.23,-15.5,16.125,32.9959059613
1470948398.29,-5.25,3.375,14.0760340905
1470948398.34,-5.75,12.75,7.43000143297
1470948398.38,7.5,6.75,34.9738781832
1470948398.43,2.25,12.75,25.8407698487
1470948398.48,4.0,14.25,15.0378913871
1470948398.52,12.25,13.875,21.936068033
1470948398.57,6.25,10.875,30.3867515708
1470948398.62,9.5,12.0,25.0052641904
1470948398.66,8.0,8.25,23.8627160592
1470948398.71,9.0,6.75,24.5207695829
1470948398.76,8.25,7.125,23.8075309466
1470948398.8,12.25,8.25,19.3844565168
1470948398.85,10.25,6.375,32.3853792764
1470948398.9,12.5,7.5,25.2153518754
1470948398.94,20.5,11.25,25.2153518754
1470948399.07,44.5,16.5,35.3523633827
1470948399.24,57.0,13.875,32.9107017087
1470948399.38,93.25,12.75,34.3909385961
1470948399.54,68.75,10.875,30.2463786672
1470948399.69,98.75,4.5,35.0777169697
1470948399.82,64.0,10.875,26.4020662355
1470948399.87,49.0,7.875,36.1876033044
1470948400.01,24.75,-2.25,26.1838613487
1470948400.21,37.0,0.75,30.3448275862
1470948400.27,47.0,10.5,30.3448275862
1470948400.43,52.25,19.125,30.4760928115
1470948400.49,71.25,31.875,40.8507813121
1470948400.65,72.5,25.125,38.9589370497
1470948400.71,70.5,31.125,40.5395961565
1470948400.79,63.0,29.25,35.9999093751
1470948400.91,66.5,27.0,48.3669455161
1470948400.96,62.25,23.25,32.5486361042
1470948401.01,60.0,23.625,43.8340813533
1470948401.07,59.0,21.0,39.0504530887
1470948401.12,49.25,30.75,45.181158233
1470948401.16,54.5,30.0,40.5831293748
1470948401.21,51.75,27.75,34.4524242305
1470948401.26,45.0,31.5,39.0504530887
1470948401.32,47.25,29.25,45.181158233
1470948401.38,38.75,36.75,34.4524242305
1470948401.43,38.75,41.625,38.5568943321
1470948401.47,45.0,41.625,45.5513273004
1470948401.52,39.75,51.375,39.8996964881
1470948401.57,43.5,47.25,40.4122711531
1470948401.62,43.5,52.5,40.4122711531
1470948401.66,45.25,48.0,46.4043499068
1470948401.71,45.75,48.0,35.9182120879
1470948401.76,48.0,46.125,33.6522415741
1470948401.81,56.0,41.625,45.4822933374
1470948401.85,62.5,37.5,40.4122711531
1470948401.9,64.75,30.75,34.4714401389
1470948401.95,61.25,31.875,38.1078648347
1470948401.99,64.5,27.75,38.7222637583
1470948402.04,75.25,21.0,33.0251541224
1470948402.09,71.0,24.0,37.2979863494
1470948402.13,80.0,18.75,37.2979863494
1470948402.18,77.0,23.25,37.2979863494
1470948402.23,77.25,25.125,37.9296822873
1470948402.27,75.25,25.875,36.8242143959
1470948402.32,79.25,36.0,31.6490606896
1470948402.37,75.5,40.5,35.8857549344
1470948402.41,70.25,43.125,35.1277118765
1470948402.46,68.75,56.25,30.2729405325
1470948402.51,69.0,54.375,28.2596375169
1470948402.55,68.0,54.375,26.8409080301
1470948402.6,61.75,64.125,42.5121060972
1470948402.68,61.0,61.875,27.9362118491
1470948402.73,48.5,71.625,28.3853782578
1470948402.8,57.5,63.75,31.5280499321
1470948402.85,53.0,67.5,31.5280499321
1470948402.9,58.0,65.25,31.5280499321
1470948402.94,58.0,65.25,31.5280499321
1470948402.99,58.0,65.25,31.5280499321
1470948403.04,61.5,63.375,25.7492365422
1470948403.08,66.0,58.875,24.3980901502
1470948403.13,71.5,52.875,32.2775553066
1470948403.19,79.75,58.5,22.2396098977
1470948403.24,80.75,56.625,26.0348595041
1470948403.32,80.75,65.25,23.2058179987
1470948403.37,74.5,68.25,26.2835554229
1470948403.41,76.25,84.375,16.6549165544
1470948403.46,68.0,75.75,23.8763957058
1470948403.63,60.75,92.25,19.9378652746
1470948403.68,29.25,112.875,24.1742394935
1470948403.73,44.0,97.5,12.8765864859
1470948403.77,40.0,100.875,12.5681730639
1470948403.82,41.25,91.875,16.8459696364
1470948403.88,33.5,84.0,8.21497723717
1470948403.93,36.5,85.125,20.6092178293
1470948403.98,29.25,86.625,14.9731511332
1470948404.04,34.5,84.0,6.65592317968
1470948404.09,31.75,75.0,11.2193866407
1470948404.13,32.0,76.125,8.6634719363
1470948404.18,36.25,70.125,5.01552294176
1470948404.27,33.25,45.75,-0.67940336405
1470948404.32,29.25,22.5,5.16141233973
1470948404.37,29.5,36.0,6.98832340829
1470948404.41,9.25,-4.125,-58.4002790571
1470948404.46,34.25,42.75,65.1506273213
1470948404.51,17.5,16.5,0.824605577018
1470948404.55,-6.5,-17.625,-59.3553234724
1470948404.6,9.0,0.75,-5.78568816494
1470948404.65,0.0,-13.5,-8.54942122905
1470948404.7,4.75,-7.875,-13.9292662004
1470948404.74,17.25,16.125,46.2631300376
1470948404.79,0.5,-5.625,11.5069105698
1470948404.84,1.0,-3.75,-3.5372588174
1470948404.9,4.25,-3.375,4.80970233048
1470948404.94,0.25,-9.75,1.42442325149
1470948404.99,2.25,-9.0,0.803090251373
1470948405.04,0.0,-6.75,7.62911292812
1470948405.09,-2.75,-3.0,1.42442325149
1470948405.13,-0.75,4.125,2.16297995977
1470948405.18,-10.0,7.875,1.64507026986
1470948405.23,-7.75,6.0,5.14751728421
1470948405.27,-11.0,15.0,-1.67870123158
1470948405.32,-13.0,6.375,5.46814745527
1470948405.37,-16.75,-1.875,1.95862533224
1470948405.41,-12.25,-1.875,-9.78992843138
1470948405.48,-12.75,-24.75,6.33553178786
1470948405.52,-16.75,-24.0,-3.44155805556
1470948405.57,-14.75,-35.625,-3.06273728514
1470948405.62,-13.5,-36.375,2.60412552828
1470948405.66,-8.25,-47.25,4.44910335671
1470948405.71,-8.5,-39.75,1.20153713427
1470948405.76,-5.75,-37.5,5.4398828535
1470948405.8,-7.75,-33.75,4.8183958043
1470948405.85,-2.0,-30.375,-4.13021197107
1470948405.9,-3.5,-31.875,16.6077794756
1470948405.96,9.75,-19.875,-6.76799848864
1470948406.01,7.25,-20.25,4.82479270184
1470948406.13,34.25,-7.875,21.8953278595
1470948406.27,49.0,10.125,3.89618175274
1470948406.32,25.0,6.375,10.2727144514
1470948406.44,17.25,11.625,8.06518733657
1470948406.59,-22.75,30.0,-2.43636474841
1470948406.76,-28.25,33.0,21.6064155142
1470948406.93,-56.25,31.125,24.4880971145
1470948407.04,-28.0,27.375,17.1884536932
1470948407.15,-3.0,3.75,14.0972994968
1470948407.21,-10.25,9.75,10.4489823598
1470948407.46,38.5,3.0,37.1171765165
1470948407.52,78.0,-3.375,-8.15431949774
1470948407.76,61.5,-44.25,11.7240379501
1470948407.84,72.5,-91.875,24.3508851557
1470948408.05,48.5,-53.25,15.2258655188
1470948408.12,19.75,-91.875,-7.24103416224
1470948408.16,33.25,-64.125,16.8495518454
1470948408.3,26.5,-76.5,11.4192434102
1470948408.48,16.5,-105.375,22.8658864021
1470948408.63,44.75,-95.25,10.2146540032
1470948408.69,37.0,-75.375,17.2487773432
1470948408.74,38.0,-58.875,18.2908758121
1470948408.98,39.0,-51.0,15.2680568658
1470948409.05,78.5,18.0,15.2680568658
1470948409.23,80.0,-5.25,-0.127196956434
1470948409.37,94.25,-11.625,35.0086614594
1470948409.62,89.0,-9.75,17.3165979225
1470948409.68,67.0,10.125,13.110582294
1470948409.9,72.0,-4.5,16.2650940154
1470948409.96,66.75,3.0,20.2912268285
1470948410.01,77.5,9.75,17.2716272187
1470948410.21,74.25,4.875,17.4515100341
1470948410.27,99.25,5.625,25.2957186181
1470948410.32,85.75,4.5,23.4401028878
1470948410.4,85.5,2.625,15.6421592714
1470948410.44,84.75,5.625,19.74088452
1470948410.49,80.0,6.375,23.9343454555
1470948410.54,80.75,5.25,16.2273168932
1470948410.62,76.75,5.25,23.6469722184
1470948410.68,77.0,5.25,12.0259819165
1470948410.74,79.5,10.875,14.1958853963
1470948410.8,79.5,16.875,21.4775479575
1470948410.87,76.0,13.125,14.1958853963
1470948410.91,71.5,12.0,17.1367151071
1470948411.07,57.25,30.75,12.5504390084
1470948411.27,71.0,19.5,16.0913301661
1470948411.35,48.25,42.0,-4.08019868921
1470948411.57,76.75,19.125,3.89407206864
1470948411.68,103.0,34.125,11.680250089
1470948411.8,128.75,49.125,6.71756455918
1470948411.87,111.75,33.0,-6.86776507727
1470948411.96,117.25,-6.0,-11.4576820568
1470948412.16,103.5,18.75,0.954308100311
1470948412.43,103.5,18.75,0.954308100311
1470948412.71,103.5,18.75,0.954308100311
1470948412.76,103.5,18.75,0.954308100311
1470948412.8,103.5,18.75,0.954308100311
1470948412.93,103.5,18.75,0.954308100311
1470948412.98,103.5,18.75,0.954308100311
1470948413.02,103.5,18.75,0.954308100311
1470948413.07,103.5,18.75,0.954308100311
1470948413.12,103.5,18.75,0.954308100311
1470948413.16,103.5,18.75,0.954308100311
1470948413.21,103.5,18.75,0.954308100311
1470948413.29,103.5,18.75,0.954308100311
1470948413.34,103.5,18.75,0.954308100311
1470948413.38,103.5,18.75,0.954308100311
1470948413.43,103.5,18.75,0.954308100311
1470948413.48,103.5,18.75,0.954308100311
1470948413.52,103.5,18.75,0.954308100311
1470948413.57,103.5,18.75,0.954308100311
1470948413.62,103.5,18.75,0.954308100311
1470948413.66,103.5,18.75,0.954308100311
1470948413.71,103.5,18.75,0.954308100311
1470948413.76,103.5,18.75,0.954308100311
1470948413.81,103.5,18.75,0.954308100311
1470948413.85,103.5,18.75,0.954308100311
1470948413.9,103.5,18.75,0.954308100311
1470948413.95,103.5,18.75,0.954308100311
1470948413.99,122.75,-9.375,-15.8013570479
1470948414.04,289.25,-105.0,-79.0993065433
1470948414.09,179.75,-63.75,-35.8097727106
1470948414.13,183.5,-46.125,-17.5916814214
1470948414.19,192.0,-45.375,-54.0454616326
1470948414.24,182.25,-50.25,-11.2136776004
1470948414.29,183.75,-48.0,-28.6716954138
1470948414.34,180.0,-48.0,-25.627078873
1470948414.38,176.5,-48.0,-26.5269918847
1470948414.43,180.75,-42.375,-32.1596872444
1470948414.48,183.0,-32.625,-24.8668718914
1470948414.52,184.0,-12.375,-36.4180907504
1470948414.57,181.5,-19.875,-32.5933703298
1470948414.62,178.0,-16.125,-22.1485762629
1470948414.66,180.5,0.75,-23.3249893631
1470948414.71,178.75,-7.125,-27.7889666787
1470948414.77,169.5,-4.875,-25.7243342113
1470948414.82,161.25,-6.375,-45.5185229548
1470948414.87,162.0,-11.25,-31.503363178
1470948414.91,150.25,-9.0,-31.5571699685
1470948414.96,157.0,-10.875,-23.8648835724
1470948415.01,151.5,-11.625,-33.0029445381
1470948415.05,138.0,-21.75,-19.4523540551
1470948415.1,153.0,-7.5,-34.5566513028
1470948415.15,144.25,-15.75,-35.6780172793
1470948415.19,140.0,-6.0,-24.2267931819
1470948415.24,140.5,4.5,-25.0269053534
1470948415.43,140.25,21.75,-28.9467251455
1470948415.57,184.25,49.125,-56.4639489401
1470948415.69,183.5,66.375,-62.5397127543
1470948415.8,182.75,57.375,-52.6294452801
1470948416.02,193.5,66.0,-39.9770902976
1470948416.1,202.25,84.75,-57.2152623508
1470948416.16,201.0,83.625,-45.4109374637
1470948416.29,206.0,88.5,-57.7928304857
1470948416.43,200.5,85.125,-57.3931900423
1470948416.55,172.75,79.875,-58.6860228474
1470948416.69,192.5,103.5,-55.1397776263
1470948416.76,198.75,114.375,-52.7129699339
1470948416.91,217.0,152.25,-53.4541119636
1470948416.99,211.75,137.625,-57.2471878343
1470948417.04,213.5,138.75,-35.3138307453
1470948417.13,206.0,122.625,-41.5600510185
1470948417.21,213.0,100.125,-70.0483935885
1470948417.29,208.0,94.5,-66.2728657852
1470948417.37,199.25,72.375,-55.5164298899
1470948417.41,205.5,71.25,-45.0891549072
1470948417.46,207.25,54.75,-75.4649754208
1470948417.51,206.0,70.875,-73.3785849065
1470948417.55,202.5,70.125,-52.6702277522
1470948417.6,189.25,76.875,-54.5222785958
1470948417.65,188.25,79.125,-40.0417737457
1470948417.69,172.5,79.5,-85.9133506847
1470948417.74,165.5,62.25,-38.1217735953
1470948417.79,156.75,54.375,-71.686420638
1470948417.84,152.75,43.875,-49.2691132216
1470948417.88,125.25,33.75,-77.2662550529
1470948417.93,135.5,45.375,-49.2344025901
1470948417.98,129.5,50.25,-75.1805692346
1470948418.02,107.75,68.625,-47.6373730385
1470948418.07,113.0,67.5,-65.6012343208
1470948418.12,87.75,68.25,-79.2627359458
1470948418.18,95.5,69.375,-73.4889969214
1470948418.23,86.0,60.375,-75.5319039738
1470948418.27,80.75,54.375,-91.3518995647
1470948418.32,83.0,50.625,-78.0355108908
1470948418.37,86.0,48.75,-75.7080601639
1470948418.41,91.0,57.0,-80.77390041
1470948418.46,85.75,58.5,-79.5302441342
1470948418.51,89.5,69.375,-75.6180777939
1470948418.56,93.0,59.625,-74.0136742049
1470948418.6,102.75,36.375,-75.8018507553
1470948418.65,101.0,34.125,-74.2172601011
1470948418.69,108.25,6.75,-68.2261262443
1470948418.74,103.0,8.625,-76.9886846595
1470948418.79,109.25,2.25,-77.0909268169
1470948418.84,103.0,6.0,-40.2440415836
1470948418.88,110.0,16.125,-69.6104679903
1470948418.93,119.0,18.375,-59.1629125888
1470948418.98,116.0,20.625,-68.3894109316
1470948419.02,114.5,19.125,-53.1097848967
1470948419.07,112.0,18.0,-62.800560223
1470948419.12,101.5,3.0,-62.800560223
1470948419.16,105.5,6.375,-70.8253905216
1470948419.21,106.25,-1.5,-60.9404530026
1470948419.27,97.0,-13.5,-41.3772532815
1470948419.32,78.25,-0.375,-58.9474434239
1470948419.37,93.5,6.0,-52.0685974045
1470948419.41,89.0,33.375,-36.1562541266
1470948419.47,101.0,19.875,-54.7901048248
1470948419.52,101.25,7.125,-46.8213914222
1470948419.57,109.75,9.0,-37.3477412457
1470948419.62,104.5,-13.125,-50.7843435371
1470948419.66,110.75,-9.75,-50.8451897151
1470948419.71,109.75,-23.625,-35.8888746903
1470948419.76,107.75,-16.875,-40.1031979069
1470948419.8,110.0,-15.375,-23.8442665838
1470948419.85,112.75,-4.875,-33.5686246396
1470948419.9,119.5,13.875,-29.5923373616
1470948419.94,113.75,10.5,-33.1983465003
1470948419.99,112.5,5.625,-38.2083160077
1470948420.04,114.25,2.625,-24.06603864
1470948420.09,113.0,0.0,-21.666766866
1470948420.13,118.25,15.375,-19.4499135275
1470948420.19,119.75,30.0,-41.2063357871
1470948420.24,121.25,24.0,-22.1621117527
1470948420.29,126.25,19.5,-26.1781179795
1470948420.33,125.25,21.375,-22.4486872464
1470948420.38,125.0,22.125,-23.5626904442
1470948420.44,126.0,22.875,-27.9451868515
1470948420.49,121.75,19.875,-9.49061146481
1470948420.54,126.5,22.875,-30.4122882762
1470948420.6,120.5,21.75,-18.2052504702
1470948420.65,117.75,23.625,-17.0819582122
1470948420.71,119.75,24.375,-21.7109472395
1470948420.77,117.5,28.875,-19.3389770895
1470948420.82,114.75,36.75,-18.3706410745
1470948420.87,113.25,30.0,-17.7634492194
1470948420.91,111.75,28.125,-9.10256903894
1470948420.96,120.75,34.875,-28.9845364933
1470948421.02,115.25,27.75,-11.20327197
1470948421.07,118.25,35.625,-29.8046888164
1470948421.12,117.0,32.25,-9.61505053665
1470948421.16,118.75,39.75,-26.8238141233
1470948421.21,117.5,44.625,-23.4498602721
1470948421.26,115.75,46.5,-10.5698670864
1470948421.32,118.75,62.625,-30.3788385504
1470948421.37,117.5,55.875,-18.2121317415
1470948421.41,114.0,63.75,-14.2712572449
1470948421.48,114.75,58.875,-24.6358028938
1470948421.52,116.0,57.75,-20.424100693
1470948421.57,119.5,54.0,-15.5349559191
1470948421.62,124.0,54.375,-9.71354648252
1470948421.66,120.75,36.75,-25.5915573518
1470948421.71,123.0,48.0,-31.7425312253
1470948421.77,122.25,38.625,-21.4172590444
1470948421.82,117.5,16.125,-18.8358841952
1470948421.87,114.75,33.0,-23.6752050518
1470948421.91,113.25,34.875,-27.4461264613
1470948421.96,99.5,28.125,-31.3480755146
1470948422.12,82.25,3.375,-35.9559260919
1470948422.27,91.25,-0.375,-33.5684846769
1470948422.49,82.5,-6.75,-40.6119101818
1470948422.54,61.75,21.375,-31.6967384263
1470948422.59,73.25,11.25,-34.6609516739
1470948422.8,62.75,7.5,-35.335221777
1470948422.85,59.0,0.375,-25.0781380872
1470948422.9,75.0,6.0,-31.2879148875
1470948423.12,76.0,11.625,-34.3147911913
1470948423.18,75.25,73.875,-60.2524959004
1470948423.32,74.0,64.5,-45.170562723
1470948423.48,40.75,99.0,-49.3084729508
1470948423.55,52.25,95.625,-42.3321549889
1470948423.71,55.75,120.0,-34.0059476668
1470948423.76,61.25,121.5,-54.4298269668
1470948423.81,70.5,118.875,-46.9952082373
1470948423.85,80.5,124.125,-41.7324234345
1470948423.9,80.25,120.0,-41.3516070792
1470948423.94,83.75,121.5,-45.9651243031
1470948424.01,101.25,130.5,-30.0653368609
1470948424.05,114.0,133.125,-48.1965027887
1470948424.12,102.0,129.375,-39.4966588769
1470948424.18,101.5,122.625,-44.6292561269
1470948424.24,103.5,112.875,-45.3775008329
1470948424.29,93.25,94.5,-29.181860813
1470948424.35,86.5,89.625,-53.9472742077
1470948424.41,59.0,30.75,-56.3088551557
1470948424.51,64.75,-25.875,-33.7945645654
1470948424.73,5.0,-301.875,-29.8968329119
1470948424.77,55.75,-158.625,-28.224242799
1470948424.82,60.5,-180.0,-37.0341830407
1470948424.87,59.75,-170.625,-31.3950184391
1470948424.93,63.75,-176.625,-23.9216778934
1470948424.98,56.5,-179.25,-32.6987133911
1470948425.05,74.75,-200.25,-18.0689661799
1470948425.1,68.75,-186.0,-26.3735750717
